ParticipantName,[data quality]Value,[Gender]Value,MediaName,FixationIndex,SaccadeIndex,GazeEventType,GazeEventDuration,AOI[P]Hit,AOI[A]Hit,AOI[D]Hit,AOI[G]Hit,AOI[J]Hit,AOI[B]Hit,AOI[E]Hit,AOI[H]Hit,AOI[K]Hit,AOI[C]Hit,AOI[F]Hit,AOI[I]Hit,AOI[L]Hit,AOI[N]Hit,AOI[M]Hit,AOI[O]Hit,AOI[Q]Hit,AOI[R]Hit
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,36,,Fixation,139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,36,,Fixation,139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,36,,Fixation,139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,36,,Fixation,139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,36,,Fixation,139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,36,,Fixation,139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,36,,Fixation,139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,58,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,59,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,37,,Fixation,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,37,,Fixation,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,37,,Fixation,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,37,,Fixation,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,37,,Fixation,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,37,,Fixation,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,60,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,60,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,60,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,60,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,38,,Fixation,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,38,,Fixation,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,38,,Fixation,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,38,,Fixation,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,38,,Fixation,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,38,,Fixation,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,38,,Fixation,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,38,,Fixation,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,38,,Fixation,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,61,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,39,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,39,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,39,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,39,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,39,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,39,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,39,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,39,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,62,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,62,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,63,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,40,,Fixation,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,40,,Fixation,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,40,,Fixation,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,40,,Fixation,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,40,,Fixation,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,40,,Fixation,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,40,,Fixation,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,40,,Fixation,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,40,,Fixation,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,40,,Fixation,199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,64,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,64,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,41,,Fixation,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,41,,Fixation,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,41,,Fixation,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,41,,Fixation,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,,65,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,42,,Fixation,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,42,,Fixation,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,42,,Fixation,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,42,,Fixation,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P8F,<70%,Female,Bivent Pacer.JPG,42,,Fixation,120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
