ParticipantName,[data quality]Value,[Gender]Value,MediaName,FixationIndex,SaccadeIndex,GazeEventType,GazeEventDuration,AOI[D]Hit,AOI[G]Hit,AOI[J]Hit,AOI[B]Hit,AOI[E]Hit,AOI[H]Hit,AOI[K]Hit,AOI[C]Hit,AOI[F]Hit,AOI[L]Hit,AOI[I]Hit,AOI[N]Hit,AOI[M]Hit,AOI[O]Hit,AOI[P]Hit,AOI[A]Hit,AOI[Q]Hit,AOI[R]Hit
P1F,<70%,Female,SVT.JPG,1,,Fixation,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,1,,Fixation,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,1,,Fixation,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,1,,Fixation,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,1,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,1,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,2,,Fixation,179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,2,,Fixation,179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,2,,Fixation,179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,2,,Fixation,179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,2,,Fixation,179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,2,,Fixation,179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,2,,Fixation,179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,2,,Fixation,179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,2,,Fixation,179,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,2,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,3,,Fixation,139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,3,,Fixation,139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,3,,Fixation,139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,3,,Fixation,139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,3,,Fixation,139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,3,,Fixation,139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,3,,Fixation,139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,3,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,4,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,4,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,4,,Fixation,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P1F,<70%,Female,SVT.JPG,4,,Fixation,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P1F,<70%,Female,SVT.JPG,4,,Fixation,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P1F,<70%,Female,SVT.JPG,4,,Fixation,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P1F,<70%,Female,SVT.JPG,4,,Fixation,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P1F,<70%,Female,SVT.JPG,4,,Fixation,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P1F,<70%,Female,SVT.JPG,4,,Fixation,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P1F,<70%,Female,SVT.JPG,4,,Fixation,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P1F,<70%,Female,SVT.JPG,4,,Fixation,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P1F,<70%,Female,SVT.JPG,4,,Fixation,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P1F,<70%,Female,SVT.JPG,4,,Fixation,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P1F,<70%,Female,SVT.JPG,4,,Fixation,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P1F,<70%,Female,SVT.JPG,4,,Fixation,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P1F,<70%,Female,SVT.JPG,,5,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,5,,Fixation,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,5,,Fixation,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,5,,Fixation,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,5,,Fixation,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,5,,Fixation,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,6,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,7,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,7,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,7,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,7,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,6,,Fixation,319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,6,,Fixation,319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,6,,Fixation,319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,6,,Fixation,319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,6,,Fixation,319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,6,,Fixation,319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,6,,Fixation,319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,6,,Fixation,319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,6,,Fixation,319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,6,,Fixation,319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,6,,Fixation,319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,6,,Fixation,319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,6,,Fixation,319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,6,,Fixation,319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,6,,Fixation,319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,6,,Fixation,319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,8,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,7,,Fixation,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,7,,Fixation,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,7,,Fixation,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,7,,Fixation,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,7,,Fixation,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,7,,Fixation,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,7,,Fixation,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,7,,Fixation,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,7,,Fixation,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,7,,Fixation,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,7,,Fixation,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,7,,Fixation,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,7,,Fixation,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,7,,Fixation,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,7,,Fixation,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,7,,Fixation,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,7,,Fixation,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,7,,Fixation,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,7,,Fixation,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,7,,Fixation,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,7,,Fixation,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,7,,Fixation,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,,9,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,8,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,8,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,8,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,8,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,8,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,8,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,8,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,8,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P1F,<70%,Female,SVT.JPG,,10,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,10,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,10,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,10,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P1F,<70%,Female,SVT.JPG,,,Unclassified,47889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
